place_id,name,locality,rating,user_ratings_total,cuisines,primary_category
ChIJebvBDebO5zsRc16uzpwmN44,"Domino's Pizza | Dadar East, Mumbai",Naigaon,3.5,3153.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ7xbsUADP5zsRiL-pcb_UDTA,"Nando's Flame-Grilled PERi-PERi Chicken, Kamala Mills",Naigaon,4.8,253.0,"African Restaurant, Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJQeQjnZjP5zsR1Ddzepm-UZ4,"Domino's Pizza | Wadala, Mumbai",Naigaon,2.0,261.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ0yfgDePP5zsRx_uRO10dwWQ,GOOD FLIPPIN' BURGERS®,Naigaon,4.6,106.0,"American Restaurant, Fast Food Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJVVVVpSDP5zsRoa43rDpq4Gw,Charcoal Eats - Dadar,Naigaon,3.8,580.0,"Afghani Restaurant, Fast Food Restaurant, Food Court, Indian, Restaurant, Takeaway",Indian
ChIJHdbuTK7P5zsR5QUGT60TF4s,Mad Ape,Naigaon,4.5,15.0,"Restaurant, Takeaway",Restaurant (General)
ChIJBycz_djO5zsRS49o4Ezy97A,IES Canteen,Naigaon,3.9,66.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJkXpwQd3P5zsRFLHO2_8aAS8,Piazza Napoli,Naigaon,4.0,313.0,"Delivery, Food Delivery, Food Store, Italian, Pizza, Restaurant, Takeaway, Vegetarian Restaurant",Italian
ChIJOcOijsTP5zsR2WX8owA_hBA,abcoffee Naman Midtown,Naigaon,4.6,50.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJN1UPmQTP5zsR1HQ1IXCaVMA,TASGAONKAR CHICKEN AND CATERERS,Naigaon,4.4,302.0,"Catering Service, Fast Food Restaurant, Food Delivery, Food Store, Restaurant, Takeaway, Wholesaler",Fast Food
ChIJy8ZG4E_P5zsRHUJ3iN9G1-M,Smokin' Joe's Pizza Dadar West,Naigaon,3.4,69.0,"Delivery, Food Delivery, Pizza, Restaurant, Takeaway",Pizza
ChIJC-_7pNvO5zsR54wey3TXQVw,Jolly Lunch Home,Naigaon,3.7,62.0,"Indian, Restaurant, Takeaway",Indian
ChIJM9XymeXO5zsRraJSpSY-x3k,Manchow Point Parel - Pure Veg Chinese Restaurant - Jain chinese,Naigaon,4.0,715.0,"Chinese, Delivery, Fast Food Restaurant, Food Delivery, Hotel, Lodging, Restaurant, Takeaway, Vegetarian Restaurant",Chinese
ChIJ33D-8OzP5zsRyjNONV1F7S0,Modern Kitchen Lower Parel,Naigaon,4.2,46.0,"Restaurant, Takeaway",Restaurant (General)
ChIJBdNaUg7P5zsRvjpkcb04oKc,Biryani Meri Jaan,Naigaon,4.8,46.0,"Restaurant, Takeaway",Restaurant (General)
ChIJ6y32M2vP5zsRGBEu_Cv8-1I,Stur Fry Box (Sewri),Naigaon,4.7,161.0,"Asian Restaurant, Chinese, Japanese Restaurant, Korean Restaurant, Restaurant, Takeaway, Tea, Thai Restaurant",Chinese
ChIJgSFPcvfP5zsRSS6XHHNtqvA,Gharoba Lunch Home (Kalachowki),Naigaon,4.8,5.0,"Restaurant, Takeaway",Restaurant (General)
ChIJWbe_DOrO5zsRXqKY23WBglY,Hotel Sujay,Naigaon,3.9,412.0,"Bar, Delivery, Fast Food Restaurant, Food Delivery, Indian, Restaurant, Seafood, Takeaway",Indian
ChIJDUUe8_fP5zsRT3sezxdhVW4,Brownsalt Bakery | Online Bakery Shop & Cake Delivery in Mumbai,Naigaon,4.7,173.0,"Bakery, Food Store",Bakery
ChIJLbQj4OXO5zsRG1o2nOyuN88,Merwans Cake Stop,Naigaon,4.3,2386.0,"Bakery, Food Store",Bakery
ChIJh7AzxjTG5zsRvYg_vrJ5ufE,Chandu Halwai Dadar,Naigaon,4.1,925.0,"Bakery, Candy Store, Confectionery, Food Store, Gift Shop, Grocery Store",Bakery
ChIJoZZHvozO5zsRkAiiH2IQ18Q,Elementaria Bakery Cafe,Naigaon,4.2,864.0,"Bakery, Cafe, Coffee, Food Store",Cafe
ChIJHWZBtSjP5zsRY8OuZq1R9rc,Baked with Love by Annie,Naigaon,4.8,224.0,"Bakery, Food Store",Bakery
ChIJ2eaM4KnP5zsR_JyK6jxOFks,Celejor Cake Shop Dadar T.T,Naigaon,4.4,150.0,"Bakery, Food Store",Bakery
ChIJo-sTz97O5zsRK4Jc74AIrn0,Birdy's Bakery & Patisserie,Naigaon,4.2,341.0,"Bakery, Cafe, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Cafe
ChIJdxo8qObO5zsRvm3SGFcVBDs,Spenta Bakery,Naigaon,4.2,309.0,"Bakery, Food Store",Bakery
ChIJOw3N08DO5zsRdYwNjtQ-EJE,Monginis Cake Shop,Naigaon,3.9,87.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJR3pWSibP5zsRZU0DNsYb8lU,Not Just Desserts,Naigaon,4.3,274.0,"Bakery, Confectionery, Dessert, Food Store",Bakery
ChIJH-r_l9XP5zsRv1gkvsxWurQ,Bake Ur Day a Custom Cakery - Cake Shop in Prabhadevi,Naigaon,4.6,325.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJ7bgcvM7P5zsRs3qSgUISNOQ,Bangalore Iyengar Bakery,Naigaon,4.2,53.0,"Bakery, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJdaCWCuXO5zsRRXhrHBVR3f8,Bangalore Iyengar Bakery Parel,Naigaon,4.4,71.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJQ5d9Z8PO5zsRrGGtycR-7PE,Banglore iyangar bakery cake and snacks,Naigaon,3.5,13.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJj55VL_HO5zsRuhmle98TkIk,Monginis Cake Shop,Naigaon,3.6,19.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJEZgcqufO5zsRHHDFWqPpuWY,Theobroma,Naigaon,4.1,122.0,"Bakery, Food Store",Bakery
ChIJq6qqqq3P5zsR64PwzSFbszQ,Sewree Sweets And Bakery,Naigaon,4.2,484.0,"Bakery, Candy Store, Confectionery, Food Store",Bakery
ChIJP5VecOzO5zsRpALoYa69icU,Le 15 Patisserie Central Kitchen,Naigaon,4.3,171.0,"Bakery, Food Store",Bakery
ChIJIagRS-nI5zsRGLstOKTvrHQ,"Trident, Bandra Kurla, Mumbai",Kurla West,4.6,27966.0,"Bar, Event Venue, Hotel, Italian, Lodging, Restaurant, Spa, Wedding Venue",Italian
ChIJgynv30zJ5zsRQFUvz43Dn-Q,Bağlami | Bağlamı Bombay,Kurla West,4.0,1330.0,"Asian Restaurant, Night Club, Restaurant",Restaurant (General)
ChIJf3bw-efI5zsRtdR6zgH_FnQ,Yauatcha Mumbai,Kurla West,4.5,9504.0,"Asian Restaurant, Bakery, Bar, Chinese, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant",Chinese
ChIJX6AeM-bI5zsRv7wq-T38w9U,Capital SOCIAL,Kurla West,4.2,6061.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJEbAQwMLI5zsRmkGvUTQR7vg,O Pedro - BKC,Kurla West,4.5,6010.0,"Bar, Indian, Restaurant, Seafood",Indian
ChIJd7f3_bnJ5zsRtbFC4gx8SNI,Amazonia,Kurla West,4.0,1838.0,Restaurant,Restaurant (General)
ChIJjzlk9ovI5zsRXkWpJBpMrzE,Sahara Hotel,Kurla West,4.2,9620.0,"Indian, Restaurant",Indian
ChIJleSh9-3I5zsRrtbJGOBtHOo,BKC DIVE.,Kurla West,3.9,10557.0,"Bar, Restaurant",Restaurant (General)
ChIJd6TuEgDJ5zsRgcf8lDC9-4Q,Bawri,Kurla West,4.4,1829.0,"Indian, Restaurant",Indian
ChIJS7bELI_I5zsRerwdkCoB21c,Kohinoor Elite,Kurla West,4.1,4086.0,"Banquet Hall, Event Venue, Fine Dining Restaurant, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJJTqJLuzI5zsRf9hb15QGII8,"Hitchki, BKC",Kurla West,4.3,9189.0,"Bar, Event Venue, Indian, Night Club, Restaurant",Indian
ChIJ4-eFEejI5zsRkuIqA2-y96w,CinCin Mumbai,Kurla West,4.3,3631.0,"Bar, Italian, Pizza, Restaurant, Wine Bar",Italian
ChIJFVFNIuHJ5zsROF5YDiXo1qo,Earth Cafe @ BKC,Kurla West,4.7,2677.0,"Bakery, Cafe, Food Store, Restaurant, Sandwich",Cafe
ChIJ0TeoKBrJ5zsRXBaHw2ZFWts,Blah!,Kurla West,4.2,2242.0,Restaurant,Restaurant (General)
ChIJWz4-IYbJ5zsRLBojQ_LK9JA,Butterfly High,Kurla West,4.3,5253.0,"Bar, Chinese, Dessert Restaurant, Indian, Restaurant",Indian
ChIJb1buoVrJ5zsRw17gkU-hKAI,NMACC Arts Cafe,Kurla West,4.8,770.0,Restaurant,Restaurant (General)
ChIJFxZ_RI_J5zsRBLnuff-TBIk,Lyla Bombay,Kurla West,4.3,729.0,"Mexican Restaurant, Restaurant",Mexican
ChIJrb4p1_HI5zsRpa62R85nrxk,McDonald's,Kurla West,4.2,7769.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJLc3AYwjJ5zsRF2UNvAe6JJc,Pleo,Kurla West,4.3,1207.0,Restaurant,Restaurant (General)
ChIJWYGK2YjJ5zsR2Bc5-_L1AxE,La Panthera,Kurla West,4.6,794.0,"Fine Dining Restaurant, Pizza, Restaurant",Pizza
ChIJkxidDDrJ5zsRW-Rsluy2pxk,Starbucks,Kurla West,4.4,4476.0,"Cafe, Coffee, Food Store",Cafe
ChIJPXvpM-bI5zsRYIa29-AxFdI,SodaBottleOpenerWala,Kurla West,4.2,5881.0,"Cafe, Indian, Restaurant",Indian
ChIJIzzJ_o_J5zsR27o9M2r6Cf8,Starbucks,Kurla West,4.8,177.0,"Cafe, Coffee, Food Store",Cafe
ChIJERyWzr_J5zsRwIAytM_KvR4,Mumbai get way of India,Kurla West,4.6,115.0,"Cafe, Coffee, Food Store",Cafe
ChIJDYmih8fJ5zsRF59---jffN8,Elementaria Bakery Cafe,Kurla West,4.2,1601.0,"Bakery, Cafe, Food Store",Cafe
ChIJ2dolFGTJ5zsRlDVuvrFN2PQ,PizzaExpress,Kurla West,4.2,1681.0,"Bar, Cafe, Delivery, Fast Food Restaurant, Fine Dining Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJzTIpH17J5zsRbQjVrfXD0F0,Third Wave Coffee,Kurla West,4.7,227.0,"Cafe, Coffee, Food Store",Cafe
ChIJ391kyQ3J5zsR-vkFn1TezLE,Starbucks,Kurla West,4.6,598.0,"Cafe, Coffee, Food Store",Cafe
ChIJr7PiwQHJ5zsRJWZUm1eE4I0,McDonald's,Kurla West,4.5,1559.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJ8YSmHgDJ5zsRtOZpVzHWJt4,Tim Hortons,Kurla West,4.8,181.0,"Cafe, Coffee, Food Store",Cafe
ChIJh87ggZ_I5zsR6ldxhdhwcTI,Ayyappan Pure Veg Hotel,Kurla West,4.2,2663.0,"Breakfast, Cafe, Chinese, Coffee, Food Store, Indian, Restaurant, Tea, Vegetarian Restaurant",Indian
ChIJ98TtAcXJ5zsRJ5aPt1WX7P4,Nehru Nagar ST Stand Canteen,Kurla West,3.5,136.0,Cafe,Cafe
ChIJyUP-7NXJ5zsR9o43a9BiyUk,"EL&N London - Jio World Plaza, Mumbai",Kurla West,4.5,610.0,"Cafe, Dessert Restaurant, Restaurant",Cafe
ChIJzd3Kl0vJ5zsRoiaNIBZa8sw,Mani's Cafe,Kurla West,3.9,249.0,"Cafe, Indian, Restaurant",Indian
ChIJXbIsSKDJ5zsROdWgyg23waQ,Third Wave Coffee,Kurla West,4.9,439.0,"Cafe, Coffee, Food Store",Cafe
ChIJVVUVyufI5zsRuBzNf8uHB2s,"Theobroma Bakery and Cake Shop - Bandra Kurla Complex, Mumbai",Kurla West,4.3,1717.0,"Bakery, Cafe, Confectionery, Dessert, Food Store, Wholesaler",Cafe
ChIJB4rkG03J5zsRYvABgfIAN1g,Scoop Gelateria - Premium Italian Ice Cream (Gelato),Kurla West,4.9,162.0,"Cafe, Candy Store, Confectionery, Dessert, Food Store, Ice Cream",Cafe
ChIJ3zXae2zJ5zsRRgxEemfE2lA,Kalavara Kitchen,Kurla West,4.1,449.0,"Delivery, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJgXukxNHJ5zsRKt9xXsNytjQ,Burger King,Kurla West,4.4,3537.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJ5yweAtLJ5zsRde05NGKKj-Y,KFC,Kurla West,4.5,803.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJd2sk_ozI5zsRpdEox68Bc5Q,Janata Tawa & Grill,Kurla West,4.2,3834.0,"Chinese, Delivery, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJ-Uxoi0HJ5zsRVF9HuKZy60U,"Pizza Hut | Bandra East, Mumbai",Kurla West,4.8,715.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJJZIhDW3J5zsRPBh1o2zgENw,Burger King,Kurla West,4.8,2048.0,"Fast Food Restaurant, Food Court, Restaurant, Takeaway",Fast Food
ChIJrbNCAP7J5zsRMLHeuhk0Pac,"Domino's Pizza | Kurla West, Mumbai",Kurla West,3.0,203.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJh-pxaW635zsRfEm4ssWDK0Q,MOJZA Moments With Cakes,Kurla West,4.9,1222.0,"American Restaurant, Bakery, Confectionery, Dessert, Food Store, Gift Shop, Hamburger Restaurant, Home Goods Store, Restaurant, Sandwich, Takeaway, Wholesaler",Burger
ChIJP7pSvGXJ5zsRclehPIKp7K0,GOOD FLIPPIN' BURGERS®,Kurla West,4.7,235.0,"American Restaurant, Fast Food Restaurant, Hamburger Restaurant, Restaurant, Takeaway",Burger
ChIJBRCdmVDJ5zsRr6-FQ1r-TK4,King Chilli chindian fusion,Kurla West,4.2,667.0,"Chinese, Delivery, Food Delivery, Restaurant, Takeaway",Chinese
ChIJLZFDFOvJ5zsRHVzKWr2dBAI,abcoffee Kalina,Kurla West,4.5,71.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJTbFgQrPJ5zsRNz5NdjdF1CU,"Pizza Hut | Kurla East Point, Mumbai",Kurla West,4.5,304.0,"Delivery, Fast Food Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJiY_54ITJ5zsR0i7Ozqou7YM,abcoffee Trade Center BKC,Kurla West,4.6,91.0,"Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJx3daKBvJ5zsRVludBdL2HkY,abCoffee ONE-BKC,Kurla West,4.8,66.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJlwI6rw7J5zsRldzf63tvSI8,ChaCha Kaka's Kitchen,Kurla West,4.9,97.0,"Fast Food Restaurant, Indian, Restaurant, Takeaway",Indian
ChIJNURRsBXJ5zsRuUN6hpDxXaA,Naga Chukka,Kurla West,4.6,50.0,"Catering Service, Food Delivery, Restaurant, Takeaway",Sandwich
ChIJ7___q6LI5zsRI2NxnSQ7BmQ,Vaibhav Bar & Restaurant,Kurla West,3.8,395.0,"Bar, Bar And Grill, Restaurant, Takeaway",Restaurant (General)
ChIJccHkoDnJ5zsRly89ruqTcyc,Nashville Fried Chicken,Kurla West,3.1,14.0,"Restaurant, Takeaway",Restaurant (General)
ChIJIbBhli7wnWgRosKaOQuDc2M,Charcoal Eats - Kalina,Kurla West,3.7,22.0,"Afghani Restaurant, Fast Food Restaurant, Food Court, Indian, Restaurant, Takeaway",Indian
ChIJU61RfWDJ5zsReUDILMI8peo,Indian Accent Mumbai,Kurla West,4.7,2600.0,"Bakery, Bar, Fine Dining Restaurant, Food Store, Indian, Restaurant",Indian
ChIJEZH_V7bJ5zsRNJvj4v_fMJ0,Cake Shop Near Mee,Kurla West,4.5,6.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJIdGxV2_J5zsRdIWFbdWGCsc,"Poetry by Love and Cheesecake, OneBKC",Kurla West,4.3,144.0,"Bakery, Cafe, Coffee, Confectionery, Dessert, Food Store, Restaurant",Cafe
ChIJ0epkMADJ5zsRN1h8xFo47ng,BKC Diamond market,Kurla West,4.8,6.0,"Bakery, Food Store",Bakery
ChIJXRnqJ1nJ5zsRR-V1DnC-HVI,Mithiyaj,Kurla West,4.4,150.0,"Bakery, Candy Store, Confectionery, Dessert, Food Store, Wholesaler",Bakery
ChIJRY1c4JHI5zsRVzTs0kGOWuU,Star Anise Patisserie,Kurla West,4.4,154.0,"Bakery, Confectionery, Delivery, Dessert, Food Delivery, Food Store",Bakery
ChIJnZXNzbvJ5zsRpGbmzv1aPc8,"Suleman Usman Mithaiwala (AG.), Authentic Indian Sweet Shop",Kurla West,4.1,36.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Home Goods Store",Bakery
ChIJj9LHuovJ5zsRSpu8p1Ev12A,Merwans Cake Stop,Kurla West,4.0,354.0,"Bakery, Food Store, Wholesaler",Bakery
ChIJ2UfMe4TJ5zsRkTPNH3dsQpk,Jeden - The Cake Expert Kurla,Kurla West,4.7,181.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, Gift Shop, Wholesaler",Bakery
ChIJMYabBCnJ5zsRLG7fHk5tOeo,The Belgian Waffle Co,Kurla West,4.3,303.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJ_2V6aXDJ5zsRglD1v1JhCik,Ladurée,Kurla West,4.2,129.0,"Bakery, Candy Store, Chocolate Shop, Confectionery, Dessert, Food Store, French Restaurant, Grocery Store, Restaurant, Tea, Wholesaler",Bakery
ChIJTyCGNrrJ5zsRxI2RtCFoZBc,Zam Zam Sweets & Bakery. Shokolaat Cake Shop,Kurla West,4.3,123.0,"Bakery, Candy Store, Confectionery, Food Store",Bakery
ChIJ____C5nI5zsRyk7s4COU2E4,Monginis Cake Shop,Kurla West,4.2,156.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJKSo-hb3I5zsRNp9h4uyk-UU,Monginis Cake Shop,Kurla West,4.6,147.0,"Bakery, Confectionery, Dessert, Dessert Restaurant, Food Store, Restaurant, Wholesaler",Bakery
ChIJdahVo3jP5zsRdERw8zLUJs8,Ram Ashraya,Raoli Camp,4.4,33427.0,"Indian, Restaurant",Indian
ChIJnTFg-ijP5zsRNe1t9nYeEPg,Cafe Madras®️,Raoli Camp,4.4,25260.0,"Breakfast, Cafe, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ69uFSNLI5zsRvfci68sbs7w,Gurukripa,Raoli Camp,4.3,36913.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJu65VaSjP5zsRhPlXrFN-l2U,"Arya Bhavan by Muthuswamy Caterers, Matunga",Raoli Camp,4.4,9600.0,"Breakfast, Cafe, Coffee, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJlZ9TdinP5zsRYZhPCv5wMEo,Cafe Mysore,Raoli Camp,4.3,5943.0,"Breakfast, Cafe, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJVaTmhy3P5zsRDBVcY4UnQpA,Hardeep Punjab (Sion Koliwada),Raoli Camp,4.2,5979.0,"Indian, Restaurant",Indian
ChIJ_1DKicDP5zsRfNJNib7Ec8I,"Radha Krishna, Matunga",Raoli Camp,3.7,875.0,"Restaurant, Vegetarian Restaurant",Restaurant (General)
ChIJe9ieI9LI5zsRF2Gz_egEs4s,A1 Samosa,Raoli Camp,4.4,2438.0,"Fast Food Restaurant, Restaurant",Fast Food
ChIJAQDA0dfO5zsRG-wvDxSVSyQ,Udipi Shri Krishna Boarding,Raoli Camp,4.4,8114.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJDyl1KM7I5zsRKWZuBWTaE1g,McDonald's,Raoli Camp,4.2,5688.0,"Breakfast, Cafe, Coffee, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Restaurant",Cafe
ChIJMzSgyyjP5zsRrOKdRJiiMlw,Matunga Gujarati Club Ltd,Raoli Camp,4.1,2769.0,"Indian, Restaurant",Indian
ChIJNXxbms_P5zsRFrbJtHrMKJ8,Aadeshwari Biryani Center,Raoli Camp,4.2,450.0,"Indian, Restaurant",Indian
ChIJcxEnnJnP5zsR5zkl_7iyLJo,Banana Leaf Matunga,Raoli Camp,4.0,1531.0,"Indian, Restaurant",Indian
ChIJgYf3lc3I5zsRFcvaQo5QQek,Peninsula,Raoli Camp,4.2,4184.0,"Chinese, Indian, Restaurant, Seafood, Vegetarian Restaurant",Indian
ChIJq6qqttLI5zsRiPpeR-bkIqY,Sion Lunch Home,Raoli Camp,4.1,5250.0,"Indian, Restaurant, Seafood",Indian
ChIJw583udbI5zsRTlwWOgiRgFE,Hotel Himalaya,Raoli Camp,3.9,1507.0,"Bar, Hotel, Lodging, Restaurant",Restaurant (General)
ChIJjVUzl6XJ5zsRId0qtQ-yyn0,New Cuffe Parade Social,Raoli Camp,3.9,311.0,"Bar, Cafe, Pub, Restaurant",Cafe
ChIJx-O8GdTI5zsRFL8Pe2hkngs,Hotel Theresa,Raoli Camp,4.1,943.0,"Indian, Restaurant",Indian
ChIJE6l6eSjP5zsR9TEHXips91g,Koolar & Co,Raoli Camp,3.5,4132.0,"Breakfast, Cafe, Fast Food Restaurant, Restaurant, Tea",Cafe
ChIJC2IbIvDO5zsR4e-mmU-7U7Y,Anand Bhavan Restaurant,Raoli Camp,4.1,5842.0,"Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ2XiebN7P5zsRemZ7Dt02DG4,Starbucks,Raoli Camp,4.3,495.0,"Cafe, Coffee, Food Store",Cafe
ChIJZ4wXPu7P5zsR6Yok2NmHosY,Messy Addaa,Raoli Camp,4.1,1603.0,"Cafe, Food Store, Italian, Juice, Pizza, Restaurant",Italian
ChIJvcPqD1TP5zsRNU6qOYcOHMM,Mani's Cafe,Raoli Camp,4.3,3065.0,"Cafe, Fast Food Restaurant, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJRwR4xCjP5zsR3xqKPsJ-qMw,A.Rama Nayak's Udipi Idli House,Raoli Camp,4.3,3045.0,"Breakfast, Cafe, Coffee, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJB0CpUyTP5zsReNpy81f8gj8,Starbucks,Raoli Camp,4.4,137.0,"Cafe, Coffee, Food Store",Cafe
ChIJJ2EOadPI5zsR4ryKBLB34to,Cafe Istaa,Raoli Camp,4.3,2981.0,"Breakfast, Cafe, Coffee, Food Store, Restaurant, Vegetarian Restaurant",Cafe
ChIJHaETtCrP5zsRM1IXs6LrXCE,Labour Camp Irani Restaurant,Raoli Camp,3.7,1099.0,"Cafe, Chinese, Indian, Restaurant",Indian
ChIJsaT8pXnP5zsRqdJV8NhT5yM,Cafe 19,Raoli Camp,4.1,245.0,Cafe,Cafe
ChIJ9_bGECbP5zsR3aAWa3kwD-c,The Dessert Republic® - Matunga,Raoli Camp,4.4,890.0,"Cafe, Coffee, Confectionery, Dessert, Food Store, Ice Cream",Cafe
ChIJ09o1BbPJ5zsRbM2WBOJFVzk,PizzaExpress,Raoli Camp,4.6,525.0,"Bar, Cafe, Delivery, Fast Food Restaurant, Fine Dining Restaurant, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJj-1p9ijP5zsR4jdNz9YDKfQ,Amba Bhavan Coffee Club,Raoli Camp,4.3,1875.0,"Cafe, Coffee, Food Store, Indian, Restaurant, Vegetarian Restaurant",Indian
ChIJ2Vvs9ijP5zsRfp7_fipaQkM,The Belgian Waffle Co,Raoli Camp,4.2,1636.0,"Bakery, Cafe, Confectionery, Dessert, Dessert Restaurant, Food Store, Ice Cream, Restaurant, Wholesaler",Cafe
ChIJ0zQuJf7P5zsRLsk60yts35I,Bachelorr's - Matunga East,Raoli Camp,3.5,411.0,"Cafe, Confectionery, Delivery, Dessert, Fast Food Restaurant, Food Delivery, Food Store, Ice Cream, Juice, Restaurant, Sandwich",Cafe
ChIJD8LK45zP5zsRGS2Tc8FNweo,abcoffee Matunga,Raoli Camp,4.4,150.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJ____P8vI5zsR-CdJg2LWpE4,Mini Punjab,Raoli Camp,4.4,1762.0,"Indian, Restaurant, Takeaway",Indian
ChIJy9eO1tfO5zsRTKo6yz8XVeI,Gupta Chat Centre,Raoli Camp,4.0,2372.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
ChIJ88Gyds3I5zsRvao5FJhAu5o,"Domino's Pizza | Sion (East), Mumbai",Raoli Camp,2.6,310.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJZSQFbDHP5zsRk03VKF5oR6A,"Domino's Pizza | Antop hill, Mumbai",Raoli Camp,3.5,1812.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJv5MTvijP5zsRPC2T4lEAXk8,Subway Matunga East,Raoli Camp,4.0,1918.0,"Fast Food Restaurant, Restaurant, Sandwich, Takeaway",Fast Food
ChIJbzvvKyzP5zsRIQG84KIihPk,Himalaya Restaurant,Raoli Camp,4.1,897.0,"Liquor Store, Restaurant, Takeaway, Vegetarian Restaurant",Restaurant (General)
ChIJre9YzzTJ5zsRB0MX_b1cYnI,"Pizza Hut | Sion, Mumbai",Raoli Camp,4.4,629.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJ-wDmhyvP5zsRVb0LIaE9Wx0,Suraj Chinese corner,Raoli Camp,4.4,307.0,"Chinese, Delivery, Fast Food Restaurant, Food Delivery, Restaurant, Takeaway",Chinese
ChIJZYa2hijP5zsR3AIOXPcWP1U,Spring Onion Wadala,Raoli Camp,4.2,435.0,"Delivery, Food Delivery, Restaurant, Takeaway",Sandwich
ChIJK0UJnP_P5zsRjKRtt6n0dv0,Raju Ki Chai,Raoli Camp,4.4,66.0,"Breakfast, Fast Food Restaurant, Indian, Restaurant, Takeaway, Tea",Indian
ChIJ7_4JMNPI5zsRhe7hKg-5Hz0,"Domino's Pizza | Jain Society, Mumbai",Raoli Camp,4.2,5.0,"Delivery, Food Delivery, Italian, Pizza, Restaurant, Takeaway",Italian
ChIJGacxo-fP5zsRJJCMhcVR4Uc,Smokin curries® Wadala,Raoli Camp,3.3,31.0,"Catering Service, Delivery, Food Delivery, Indian, Restaurant, Takeaway",Indian
ChIJ61J0rEnP5zsRulgrSF9-TnI,abcoffee Ajmera Treon,Raoli Camp,4.4,16.0,"Bakery, Cafe, Coffee, Confectionery, Food Store, Restaurant, Takeaway",Cafe
ChIJhY0KzTLP5zsRfHtvUlU9rfk,Mishra Vadapav Centre,Raoli Camp,4.3,75.0,"Fast Food Restaurant, Restaurant, Takeaway",Fast Food
